Date,market_kospi,bond_k3y,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
2018-06-28,2314.23999,54648,0.9871108932092393,0.9829250403132072,0.9480439186735029,0.9418144263837398,1.0012275333907403,1.0018442675544572,1.0060691601976006,1.009631106274722
2018-06-29,2326.129883,54613,0.9948208658206611,0.9912551573687336,0.953694245679196,0.9471463212728053,1.0003663473339073,1.0009127030672689,1.0052906319459678,1.0088832018443759
2018-07-02,2271.540039,54653,0.9787020549220052,0.9723305073902012,0.9324126789780783,0.9255932457126759,1.0006774571554122,1.0013283132254194,1.0058775731061689,1.0095176993003032
2018-07-03,2272.76001,54623,0.9858676028965369,0.9756654748001597,0.9339975922240306,0.9266998708956274,0.9999084718459398,1.0006136711272313,1.0052002422997002,1.0088592008865358
2018-07-04,2265.459961,54643,0.989272603956889,0.976659340918472,0.9319078084750116,0.9244522694185423,1.0001281206530492,1.0007783811503557,1.00544309104029,1.009129653452372
2018-07-05,2257.550049,54697,0.9907236359222474,0.976629366533245,0.9298012714772357,0.9220263310863986,1.000936943003854,1.0015307598501466,1.00629628925522,1.0100171684637618
2018-07-06,2272.870117,54673,1.002131395500325,0.9868579861676714,0.9371191153299014,0.9290338600760778,1.0002780938859595,1.0008713895001227,1.005744650778764,1.0094610625501017
2018-07-09,2285.800049,54683,1.006566599302001,0.9955878637944622,0.9434763963019461,0.9350003556428579,1.0003512379307695,1.000788800857981,1.0058061826341798,1.009529667383947
2018-07-10,2294.159912,54673,1.0083474689574945,1.0017054475588074,0.9479480618543638,0.9390401156549553,0.999985367762987,1.0004043849232125,1.005495561465904,1.0092261193766967
2018-07-11,2280.620117,54757,1.0010622720341324,0.9984707868303454,0.9434163201143336,0.9341856824496972,1.0011042733917648,1.0016591574699585,1.0068981327109037,1.01064750998752
2018-07-12,2285.060059,54727,1.0005946520911186,1.0016943046810078,0.9462814969032194,0.936703549710397,1.0004460482682724,1.0009657205775302,1.0062197336886358,1.0099504239652923
2018-07-13,2310.899902,54702,1.0085505284026879,1.0136984093349763,0.9579354049852228,0.9479787218206942,0.9998830161364617,1.000345627808226,1.0056349654030712,1.009359607502017
2018-07-16,2301.98999,54732,1.0032442121504546,1.0084429972089604,0.9552682517526487,0.9450132170942772,1.0002522012785509,1.0007496663070707,1.0060505427107043,1.0097774607198837
2018-07-17,2297.919922,54727,1.0011423022205765,1.0055516939221063,0.9546082458633738,0.9440460664616397,0.9999634563028742,1.0004679953346716,1.0058138110174477,1.0095518841820208
2018-07-18,2290.110107,54712,0.9969154181827157,1.0010543719391205,0.9526161844110644,0.9415794877145675,0.9998538011695907,1.0000676314197297,1.005394926043726,1.0091450232502805
2018-07-19,2282.290039,54737,0.9937508967222611,0.9965583448202368,0.9507066030919178,0.9390715345618669,1.0002741127882753,1.0004514524156358,1.0057064813808245,1.009475803941825
2018-07-20,2289.189941,54757,0.9986432583866548,0.9988593864066624,0.9548213615431689,0.9427102978035533,1.0004384923172491,1.0006633687069062,1.0059029925232843,1.0097104207234318
2018-07-23,2269.310059,54757,0.9928015514715862,0.9908980196727687,0.9478789578891351,0.9353860691627216,1.0003471080419453,1.0005280651073214,1.005729322277133,1.009577002901433
2018-07-24,2280.199951,54737,0.9991148669353399,0.9962603936598544,0.9536487681093686,0.9407861551291611,0.9999451954694921,1.0000456750312874,1.0052081229087624,1.0090803466345937
2018-07-25,2273.030029,54752,0.9974662257963512,0.9934571805504133,0.9518163266676639,0.9388018550023733,1.0000730620296632,1.000328863229437,1.0053131229423966,1.0092198155606795
2018-07-26,2289.060059,54737,1.0039041378577922,1.0002884369428549,0.9597785728189043,0.9464295132591923,0.9997990794184263,1.0000365396912396,1.0048777980330925,1.008801851598724
2018-07-27,2294.98999,54707,1.00599301469349,1.003577465922548,0.9635942383490637,0.9497738435339581,0.9994336658262998,0.9994793141562606,1.0041946224029121,1.0081015564607447
2018-07-30,2293.51001,54712,1.0032158766694674,1.0033023307329676,0.9644702808820975,0.9500556732507491,0.9996893785744304,0.99960718755424,1.0041524618822353,1.0080500413787172
2018-07-31,2295.26001,54732,1.0026603486625534,1.0041847186166124,0.9666312776985364,0.9516783575618937,1.0000730887297178,0.9999634596411737,1.0043613097386273,1.0082771933288128
2018-08-01,2307.070068,54722,1.0048310743690176,1.0086032743268594,0.9728353289243554,0.9572972674029768,1.0,0.9997624920069426,1.0040304084840403,1.007947055242579
2018-08-02,2270.199951,54717,0.9903996173361742,0.9930092810841555,0.9585760390381265,0.9427205588180698,0.9999817244782339,0.9997076717885005,1.0037762916394168,1.0077114162909386
2018-08-03,2287.679932,54742,0.9986624161373957,1.0007213052210335,0.9670602271654068,0.9505240788877332,1.0003106441297396,1.0001918456464742,1.0040544047746784,1.008047141147224
2018-08-06,2286.5,54776,0.9987585986673537,0.9994536116271445,0.9676350436091853,0.950395997790502,1.0006978724026174,1.0007783181750083,1.004490094193869,1.0085288405904504
2018-08-07,2300.159912,54786,1.0042954394699501,1.004548065994105,0.9745431339586942,0.956429815926655,1.0006831224908035,1.0008714190977797,1.0044929543764822,1.0085656406358225
2018-08-08,2301.449951,54806,1.005352093646721,1.003865484223605,0.9763048572409502,0.9571729232663512,1.000741343987262,1.0011380304948332,1.0046729899956157,1.0087923748799545
2018-08-09,2303.709961,54846,1.003401720443401,1.0042095725733038,0.9784562291204918,0.9583841360716261,1.001000160609733,1.001669266143849,1.0051937269626303,1.0093756704931778
2018-08-10,2282.790039,54875,0.9947135746901863,0.9956198534857487,0.970778649431214,0.950051284170257,1.0010434566874262,1.0018914981176308,1.0055037780067542,1.0097542103377057
2018-08-13,2248.449951,54880,0.9830097457487054,0.982573720061822,0.9576098076227834,0.9363226515853903,1.000754942686356,1.0016755432739166,1.0053798569849595,1.009694793316598
2018-08-14,2258.909912,54875,0.9911577433483899,0.988715303391225,0.963360798146998,0.941279234315835,1.0003390670915335,1.0013229323479769,1.0050894002981843,1.009447725554081
2018-08-16,2240.800049,54870,0.9884725551525659,0.9836418551009526,0.9571331322658435,0.9342984731998453,1.0000145801287426,1.00096137533224,1.004817152395437,1.0091976400556006
2018-08-17,2247.050049,54950,0.9962094560205711,0.9873888050498898,0.9612981854585407,0.9374992043057555,1.001093095281472,1.001994872412045,1.0060678371067233,1.0105051774981308
2018-08-20,2247.879883,54975,0.9996717602499663,0.9894839319085467,0.963191747515096,0.9383883138111335,1.0011837552358405,1.0020250109817201,1.006312448345831,1.0107942158116898
2018-08-21,2270.060059,55029,1.007598990063184,0.9999709630211365,0.974058780179663,0.9482461263398523,1.0016235952806525,1.0025469491266041,1.0070938296767133,1.0116153432647141
2018-08-22,2273.330078,55058,1.0077603812251554,1.0025963540506442,0.9767714582274789,0.9502217503938687,1.0014842732517952,1.0025784647209213,1.0074027088882824,1.0119752921527712
2018-08-23,2282.600098,55039,1.0081336429938275,1.0075222483999853,0.9821354965405461,0.9546735744281502,1.0005235392708989,1.0018074361527276,1.0068435138452645,1.0114590617186847
2018-08-24,2293.209961,55049,1.0087066973499061,1.0126746971085419,0.9878626896454352,0.9595596877326722,1.0003452662184262,1.0016193595342067,1.0068210852832273,1.0114773993626016
2018-08-27,2299.300049,55044,1.0068310196896615,1.014624322463624,0.9912671007380627,0.962453196061153,1.0000036334700728,1.0012205126152984,1.0065289799485984,1.011216293900121
2018-08-28,2303.120117,55073,1.0055922756642361,1.0138641181015118,0.9937700725153547,0.9642942019737989,1.0003705547058632,1.0013964601190628,1.006848156786988,1.0115745226416324
2018-08-29,2309.030029,55058,1.0050394863283298,1.0142279937656837,0.9972519524934079,0.9671140901897289,1.0000980880103756,1.0007907006334693,1.0063736878373513,1.0111245802705704
2018-08-30,2307.350098,55039,1.0021490804346187,1.0105361228087806,0.9975346106976066,0.966729229166407,0.9997529635294247,1.0001381029739385,1.0058094592396718,1.0106081508693028
2018-08-31,2322.879883,55108,1.006300576509754,1.0139701394330212,1.0051965442370407,0.9736104780152918,1.0007918001467373,1.0011045066779056,1.0068456171880686,1.0116998680024307
